x,y,cluster
507.793,641.888,2
756.237,329.916,1
514.771,279.29,1
333.071,110.537,1
156.965,65.1233,0
418.59,302.117,1
645.658,760.242,2
987.783,356.386,1
125.749,846.423,0
745.573,582.709,2
822.643,726.197,2
667.539,405.592,1
134.464,356.562,0
936.564,747.175,2
597.537,589.271,2
298.732,271.563,0
151.512,516.536,0
906.88,777.628,2
891.216,815.596,2
552.55,552.059,2
144.976,581.895,0
955.882,703.448,2
372.183,787.448,2
142.278,265.73,0
715.165,515.611,2
906.479,594.084,2
180.974,183.007,0
540.428,741.21,2
639.047,184.945,1
546.844,975.524,2
38.8796,828.574,0
343.812,120.219,1
966.174,427.188,1
356.659,295.688,0
470.595,235.315,1
369.005,536.15,0
600.44,806.616,2
480.959,862.138,2
725.176,107.572,1
266.982,526.638,0
819.446,677.274,2
474.465,25.8615,1
524.633,561.908,2
33.975,990.836,0
229.565,142.098,0
218.186,401.455,0
33.4497,464.89,0
353.166,821.812,2
636.588,932.312,2
901.085,163.663,1
140.048,537.186,0
433.822,169.304,1
747.034,388.918,1
652.574,672.683,2
201.554,131.07,0
713.882,856.406,2
12.3455,325.433,0
155.488,361.678,0
303.253,657.452,0
466.409,16.6821,1
846.522,595.122,2
881.552,267.325,1
685.356,623.173,2
572.307,740.782,2
558.848,442.223,1
412.496,90.4184,1
518.036,439.519,1
5.84373,907.875,0
888.504,253.529,1
219.973,60.0478,0
655.217,939.757,2
988.912,6.44131,1
724.076,912.419,2
632.714,884.503,2
185.852,484.199,0
63.0908,949.316,0
776.744,524.909,2
451.599,1.58318,1
159.124,155.107,0
117.689,250.8,0
852.349,728.279,2
242.362,415.962,0
741.689,667.977,2
555.22,454.109,1
911.058,151.052,1
520.748,532.493,2
504.037,786.411,2
854.155,806.211,2
539.868,839.674,2
644.027,500.667,2
273.753,987.944,2
176.851,343.968,0
878.328,546.673,2
888.551,397.658,1
501.967,360.642,1
974.156,384.797,1
409.314,458.473,0
984.952,418.06,1
505.522,550.792,2
574.24,710.635,2
234.36,744.822,0
172.123,221.351,0
989.959,752.919,2
552.899,40.1859,1
46.4762,741.506,0
92.1235,615.96,0
160,824.214,0
628.937,743.223,2
780.581,675.369,2
888,608.295,2
203.578,313.17,0
334.784,399.562,0
643.895,629.375,2
180.849,516.817,0
237.98,104.359,0
587.525,350.621,1
178.698,412.72,0
423.772,81.449,1
311.599,323.605,0
494.627,471.542,0
13.1169,982.786,0
335.118,478.015,0
583.56,160.711,1
288.808,188.338,0
31.1323,628.568,0
191.414,657.369,0
492.736,974.235,2
602.568,960.124,2
277.138,5.4574,1
178.625,119.848,0
198.476,216.988,0
22.7122,664.779,0
175.933,263.711,0
420.983,892.349,2
785.914,671.23,2
934.817,500.686,1
98.6555,417.314,0
869.857,15.4426,1
156.145,435.041,0
220.38,949.552,0
151.049,976.279,0
783.048,413.513,1
442.874,593.413,0
695.897,978.07,2
777.569,378.586,1
642.235,370.417,1
265.439,266.47,0
248.411,250.711,0
756.442,184.856,1
409.492,115.629,1
495.016,303.442,1
736.161,682.316,2
491.302,891.627,2
309.31,4.8346,1
434.595,645.135,2
948.718,895.902,2
438.38,140.724,1
946.069,488.197,1
675.026,896.493,2
62.4725,790.675,0
482.012,396.999,1
918.423,67.8546,1
697.59,235.399,1
331.595,459.989,0
87.8075,304.505,0
431.138,222.244,1
505.911,752.791,2
488.888,240.02,1
392.967,366.047,0
476.279,70.3657,1
788.662,773.592,2
187.414,812.01,0
846.72,217.828,1
609.89,368.598,1
755.453,8.87679,1
980.593,860.882,2
787.971,380.734,1
984.847,869.959,2
211.028,334.938,0
613.604,71.4568,1
289.683,816.006,0
227.195,289.72,0
210.462,63.8003,0
632.09,55.8915,1
680.378,80.7073,1
914.761,658.385,2
255.556,498.697,0
438.911,983.804,2
628.852,951.015,2
96.0279,876.834,0
7.85644,932.658,0
705.561,476.015,1
682.624,743.579,2
4.66853,243.167,0
423.759,630.617,0
544.358,388.51,1
402.824,291.529,0
231.703,147.084,0
765.982,232.41,1
71.0405,735.51,0
891.492,52.4787,1
40.6646,125.57,0
445.741,283.257,1
986.41,751.186,2
82.6648,999.671,0
4.95044,379.542,0
403.87,727.125,2
313.7,209.603,0
610.041,182.206,1
173.524,332.397,0
449.895,787.019,2
414.83,563.013,0
609.112,824.376,2
51.4115,600.458,0
224.472,470.947,0
775.134,856.761,2
893.33,803.724,2
113.049,367.352,0
569.096,322.952,1
984.399,673.922,2
53.1256,610.479,0
510.708,585.273,2
369.398,31.5713,1
764.986,141.938,1
420.601,227.459,1
814.859,308.08,1
341.012,512.339,0
249.541,187.938,0
391.299,874.667,2
981.977,653.535,2
109.188,545.974,0
842.336,472.431,1
100.152,293.384,0
862.528,141.658,1
635.71,816.078,2
800.413,526.398,2
136.385,639.519,0
628.338,85.8228,1
176.104,639.554,0
966.674,789.2,2
301.099,957.18,2
499.583,16.4715,1
124.423,91.9925,0
825.426,691.005,2
539.049,554.417,2
989.736,443.572,1
671.707,600.115,2
921.672,274.084,1
784.754,42.871,1
592.083,541.332,2
552.225,86.8621,1
719.264,991.531,2
289.874,80.7008,0
980.315,223.737,1
88.4343,357.29,0
337.742,532.146,0
376.564,330.035,0
925.02,709.386,2
17.0267,730.777,0
284.593,240.747,0
716.063,356.24,1
875.476,65.658,1
36.3547,502.222,0
8.46241,527.628,0
600.149,811.907,2
540.106,311.283,1
89.0877,421.104,0
358.728,340.367,0
989.154,480.853,1
527.017,408.009,1
236.069,216.007,0
675.648,891.976,2
524.96,615.425,2
405.57,878.372,2
768.487,740.694,2
835.35,281.248,1
0.804949,50.1111,0
917.464,137.782,1
367.511,555.581,0
146.814,788.204,0
787.025,908.774,2
887.34,601.177,2
259.24,536.297,0
166.406,297.912,0
504.092,26.5081,1
997.8,348.333,1
627.053,849.663,2
415.917,542.084,0
423.67,137.674,1
660.473,557.397,2
876.454,734.986,2
224.83,491.445,0
65.3539,265.163,0
552.606,155.109,1
228.504,853.126,0
586.398,268.553,1
981.804,396.83,1
436.35,130.403,1
878.028,104.744,1
934.657,695.084,2
448.483,100.785,1
542.122,86.7507,1
199.003,432.053,0
534.349,66.1704,1
851.779,259.573,1
482.275,571.534,2
461.361,493.871,0
853.976,410.81,1
287.733,27.9328,1
631.915,755.704,2
458.573,969.61,2
597.146,109.443,1
270.016,108.658,0
480.97,691.838,2
67.6886,409.285,0
9.84591,358.347,0
968.926,950.839,2
341.441,353.638,0
36.7322,854.161,0
713.097,324.617,1
377.253,705.966,0
84.2174,128.901,0
940.478,429.453,1
934.841,199.586,1
73.388,221.293,0
630.8,539.276,2
142.288,967.645,0
147.503,247.723,0
242.826,957.957,2
731.9,937.427,2
935.652,997.811,2
637.997,120.112,1
264.401,53.6401,0
160.592,977.827,0
468.543,445.031,0
308.177,908.911,2
847.574,478.873,1
281.325,216.824,0
359.591,903.802,2
801.763,190.83,1
458.896,744.277,2
21.0357,105.27,0
453.9,964.756,2
566.451,928.726,2
123.376,771.664,0
228.953,639.196,0
395.425,327.591,0
793.389,979.669,2
955.784,357.797,1
498.992,66.7117,1
348.778,642.367,0
535.362,966.363,2
681.614,962.453,2
80.8884,176.645,0
493.492,357.483,1
589.856,238.29,1
991.346,816.187,2
429.336,402.363,0
24.539,964.99,0
951.891,1.95082,1
573.347,849.231,2
641.463,566.912,2
251.65,626.037,0
660.213,169.001,1
381.516,675.104,0
312.065,715.763,0
708.398,311.641,1
260.149,887.814,0
885.933,315.522,1
152.098,243.024,0
627.036,470.952,1
402.212,999.085,2
224.445,539.18,0
834.303,261.081,1
538.966,23.3711,1
870.124,411.826,1
323.816,956.443,2
98.3223,766.458,0
39.7459,717.559,0
713.374,988.958,2
232.466,935.069,0
458.643,568.808,0
112.938,248.741,0
173.715,36.9079,0
554.323,737.915,2
328.832,502.826,0
530.446,130.808,1
384.767,471.886,0
907.11,520.609,2
932.688,633.399,2
748.72,340.403,1
52.1848,647.494,0
940.809,542.884,2
473.482,200.455,1
278.812,820.546,0
420.881,120.393,1
3.03147,798.71,0
479.109,596.033,2
317.138,682.65,0
43.124,967.833,0
382.739,749.726,2
795.12,984.628,2
165.874,598.821,0
450.927,149.97,1
968.806,757.394,2
538.567,0.861913,1
648.473,3.35293,1
674.222,38.7441,1
831.787,335.566,1
602.027,113.147,1
280.576,833.21,0
529.582,629.688,2
953.51,304.127,1
947.934,543.538,2
311.094,61.0671,1
931.321,55.8103,1
877.841,565.195,2
508.783,128.573,1
960.349,878.775,2
569.922,163.142,1
520.09,309.211,1
778.694,700.428,2
394.133,765.3,2
686.018,96.3176,1
384.159,662.835,0
253.265,348.057,0
24.0107,846.225,0
390.46,972.906,2
929.147,488.966,1
105.836,383.55,0
684.403,203.947,1
491.6,46.5642,1
845.514,525.955,2
852.453,169.121,1
387.91,953.758,2
901.545,849.88,2
483.918,256.278,1
795.349,695.124,2
528.486,457.024,1
637.298,251.545,1
915.237,495.644,1
281.038,853,0
260.81,502.93,0
499.739,950.413,2
99.9303,581.225,0
462.319,514.161,0
453.079,49.4286,1
830.702,921.937,2
990.82,699.981,2
212.861,834.357,0
395.33,106.26,1
394.808,229.88,1
702.28,925.823,2
559.953,622.483,2
824.555,575.195,2
511.004,465.679,1
756.399,540.703,2
20.3832,164.519,0
418.304,67.6593,1
364.176,491.753,0
576.233,587.387,2
219.437,705.526,0
103.982,848.719,0
700.801,854.395,2
20.617,61.5263,0
959.652,965.71,2
474.683,432.087,0
555.197,117.238,1
800.11,847.697,2
875.503,606.698,2
285.081,167.19,0
208.724,615.33,0
232.991,68.7147,0
800.955,610.051,2
650.092,452.123,1
488.402,367.15,1
827.757,97.9087,1
690.673,104.294,1
758.904,111.683,1
942.976,760.38,2
38.1277,227.02,0
950.281,634.521,2
116.686,800.438,0
576.375,574.727,2
244.285,269.83,0
925.438,974.945,2
234.595,161.099,0
581.367,629.439,2
250.031,719.697,0
107.625,965.242,0
707.788,579.965,2
909.843,916.032,2
515.004,954.699,2
96.2932,496.964,0
925.398,639.474,2
985.935,187.508,1
493.678,617.845,2
606.454,257.591,1
935.362,585.761,2
33.134,346.823,0
820.448,594.081,2
716.533,253.459,1
73.1683,241.016,0
414.594,643.21,0
339.821,465.084,0
836.253,425.105,1
995.745,925.59,2
915.018,598.733,2
27.0137,922.555,0
5.83013,64.1093,0
168.011,538.158,0
744.638,591.617,2
342.268,556.792,0
713.781,132.476,1
593.521,395.539,1
659.084,733.661,2
818.459,697.794,2
162.64,635.294,0
739.872,612.097,2
433.98,492.673,0
846.662,997.122,2
429.703,395.891,0
887.288,599.776,2
477.331,79.9927,1
653.81,245.195,1
828.088,241.584,1
932.74,393.614,1
225.205,209.526,0
430.674,241.269,1
7.2615,784.389,0
744.236,345.114,1
196.765,530.205,0
728.557,665.502,2
483.046,216.348,1
249.663,750.479,0
202.984,478.135,0
789.754,542.477,2
808.791,865.753,2
554.792,165.468,1
97.2056,933.714,0
638.431,485.696,1
493.875,210.454,1
770.753,196.366,1
126.515,257.863,0
40.166,199.893,0
742.057,333.762,1
90.0006,157.588,0
751.446,827.884,2
455.416,308.775,1
473.988,486.778,0
205.263,875.398,0
973.649,402.028,1
274.036,912.267,2
473.073,864.485,2
848.374,26.7003,1
823.235,558.904,2
46.6901,93.3861,0
881.663,149.39,1
75.3459,66.9003,0
829.655,597.75,2
750.307,724.55,2
627.413,462.29,1
370.193,34.4869,1
164.36,805.884,0
829.659,63.6868,1
542.696,499.968,2
662.737,316.524,1
498.838,401.971,1
922.531,192.086,1
912.567,283.582,1
525.598,881.347,2
838.852,549.042,2
354.183,179.269,0
48.8653,605.452,0
432.763,765.554,2
50.396,19.0813,0
584.42,474.073,1
77.8042,381.964,0
741.68,987.061,2
204.918,567.473,0
513.446,853.255,2
533.118,953.024,2
929.026,337.338,1
559.729,1.63477,1
208.287,897.375,0
609.339,107.074,1
65.118,140.416,0
933.28,851.045,2
560.656,851.55,2
626.451,912.036,2
826.298,155.581,1
995.877,800.271,2
396.275,683.828,0
107.278,567.771,0
727.021,518.817,2
191.927,157.983,0
614.3,802.421,2
249.771,292.967,0
221.399,522.04,0
10.4248,405.976,0
797.903,755.002,2
264.381,196.168,0
567.299,831.591,2
740.051,804.73,2
384.271,120.811,1
822.927,393.073,1
706.233,84.4036,1
969.513,223.957,1
373.944,896.026,2
536.833,380.947,1
267.999,264.874,0
585.997,699.571,2
539.584,910.152,2
603.169,615.413,2
118.223,645.057,0
462.107,989.465,2
622.342,368.57,1
188.676,389.299,0
101.094,956.801,0
644.343,814.774,2
391.283,360.054,0
650.767,931.816,2
304.603,141.402,0
406.563,703.102,2
123.765,684.031,0
337.545,664.15,0
286.994,771.258,0
585.181,910.073,2
885.508,970.998,2
382.954,101.982,1
801.053,30.3611,1
117.032,240.635,0
187.815,347.496,0
345.76,396.896,0
787.944,726.422,2
766.804,136.856,1
494.579,58.6094,1
505.2,684.204,2
34.435,770.721,0
4.86396,533.549,0
437.764,592.332,0
441.262,361.691,0
578.302,479.363,1
107.605,816.298,0
800.197,485.288,1
423.607,916.865,2
136.193,164.658,0
545.101,646.759,2
664.043,419.028,1
681.028,857.92,2
473.153,645.762,2
984.276,411.965,1
792.123,556.282,2
384.601,691.902,0
632.774,983.041,2
871.218,709.388,2
375.533,578.566,0
522.22,373.409,1
307.486,530.32,0
643.241,273.336,1
399.655,427.174,0
263.005,327.942,0
596.567,597.613,2
703.461,53.258,1
715.361,762.079,2
666.63,840.669,2
134.543,455.092,0
606.907,151.922,1
575.101,882.934,2
253.783,148.108,0
398.26,310.922,0
281.435,852.494,0
655.992,906.162,2
263.604,226.801,0
435.189,403.891,0
104.78,992.562,0
111.54,223.509,0
305.596,241.85,0
198.341,99.2789,0
614.003,435.352,1
612.661,566.175,2
182.719,251.072,0
532.29,177.372,1
294.58,581.441,0
192.653,541.619,0
69.1264,31.4715,0
679.33,98.3115,1
497.221,818.304,2
49.7854,196.612,0
510.98,11.1864,1
30.5811,666.7,0
545.927,557.296,2
976.654,217.992,1
507.43,107.581,1
244.935,578.087,0
819.255,65.1607,1
769.099,542.074,2
533.2,917.118,2
111.807,564.274,0
124.322,735.587,0
747.754,468.277,1
457.989,663.489,2
333.724,947.748,2
904.182,36.7555,1
178.726,19.9949,0
414.272,466.222,0
78.4567,156.776,0
72.7444,546.172,0
489.842,85.4226,1
418.94,827.044,2
209.077,206.244,0
757.746,323.393,1
915.103,515.743,2
608.461,60.5134,1
866.955,245.255,1
728.45,848.593,2
614.092,262.849,1
50.9031,686.495,0
849.808,380.36,1
693.453,462.009,1
988.372,924.58,2
254.632,103.428,0
558.559,496.181,1
924.559,237.623,1
681.987,298.416,1
610.494,86.3707,1
393.628,914.032,2
686.228,557.88,2
61.4954,363.697,0
863.725,268.554,1
628.811,105.275,1
372.63,256.641,0
94.8107,211.679,0
495.985,123.593,1
42.5781,572.815,0
128.202,967.099,0
951.83,924.697,2
499.216,109.999,1
464.845,333.474,1
90.8936,233.148,0
728.463,816.08,2
54.2328,235.208,0
788.275,928.801,2
686.919,588.108,2
108.791,601.45,0
204.074,702.766,0
450.117,688.541,2
120.289,885.531,0
464.404,760.9,2
972.771,446.926,1
292.793,219.629,0
877.842,906.981,2
522.752,900.297,2
101.488,776.286,0
622.505,431.4,1
229.493,109.656,0
215.867,454.729,0
530.685,931.715,2
336.026,600.087,0
114.853,864.509,0
206.23,661.502,0
197.065,500.479,0
719.435,854.714,2
20.027,251.555,0
34.5142,29.0344,0
667.429,665.063,2
336.745,187.088,0
526.203,493.851,1
328.393,766.865,0
18.6574,872.257,0
182.132,636.502,0
227.124,891.797,0
915.291,178.803,1
361.107,984.277,2
34.0991,851.488,0
702.034,594.487,2
692.569,540.847,2
422.152,9.66019,1
936.966,229.525,1
525.678,307.139,1
732.746,875.948,2
763.901,778.206,2
369.816,511.241,0
680.089,34.9771,1
670.206,209.813,1
222.026,218.1,0
469.482,353.854,1
945.132,879.823,2
436.944,884.182,2
149.078,591.764,0
829.163,453.43,1
581.042,36.6,1
859.798,825.344,2
905.677,614.697,2
816.379,25.6942,1
34.6465,344.697,0
140.882,180.064,0
525.964,188.696,1
612.288,240.399,1
490.199,251.815,1
68.9503,34.8555,0
211.536,838.156,0
922.886,348.148,1
8.47272,913.674,0
822.977,910.346,2
203.733,47.6334,0
601.738,136.183,1
178.067,205.482,0
63.7921,776.216,0
379.05,286.232,0
914.24,144.165,1
701.984,534.479,2
963.837,899.24,2
552.911,265.445,1
838.757,11.8532,1
789.752,547.818,2
241.038,712.303,0
846.966,855.871,2
870.595,202.714,1
185.111,997.099,0
444.024,38.6676,1
244.463,549.634,0
576.016,119.676,1
171.915,676.515,0
62.7151,731.855,0
496.165,946.717,2
701.492,744.929,2
986.559,410.067,1
889.806,338.199,1
703.038,672.075,2
150.445,558.55,0
142.554,454.49,0
309.823,876.942,2
620.259,797.656,2
828.682,800.884,2
546.38,344.918,1
98.8984,837.172,0
647.291,20.9056,1
444.893,926.553,2
858.199,255.821,1
556.376,985.927,2
780.003,42.7131,1
495.994,71.0622,1
972.369,736.135,2
726.786,864.223,2
736.781,622.849,2
313.455,250.837,0
963.08,686.546,2
82.6695,444.731,0
37.7826,811.905,0
891.52,77.9732,1
74.8144,697.231,0
521.116,661.294,2
156.502,768.724,0
311.589,919.32,2
97.0965,145.943,0
935.839,43.007,1
138.738,760.312,0
650.228,627.73,2
661.589,905.455,2
398.105,183.378,1
675.751,827.394,2
621.602,908.116,2
180.886,850.575,0
666.095,188.589,1
383.166,989.335,2
681.649,886.819,2
10.6981,506.564,0
107.764,417.32,0
280.081,486.675,0
517.146,549.995,2
85.4299,804.16,0
165.739,561.774,0
491.897,270.037,1
461.441,566.523,0
681.274,984.083,2
66.3049,521.603,0
170.136,474.18,0
741.013,267.53,1
844.051,666.919,2
666.427,172.608,1
115.836,983.034,0
259.489,276.422,0
438.277,203.035,1
787.025,902.343,2
819.411,170.101,1
854.625,938.21,2
442.537,449.419,0
62.7901,171.929,0
805.344,380.751,1
918.693,367.819,1
864.762,455.126,1
779.544,25.8482,1
623.379,989.315,2
172.869,794.686,0
140.403,85.0091,0
221.788,209.507,0
657.069,440.071,1
433.999,331.958,1
511.652,476.052,1
905.9,603.428,2
124.374,396.515,0
296.34,22.356,1
256.173,224.803,0
175.574,947.647,0
582.618,766.602,2
284.586,402.924,0
961.33,117.724,1
454.062,842.576,2
937.517,857.392,2
604.463,436.319,1
856.568,535.404,2
480.971,272.693,1
29.4875,742.941,0
483.899,118.304,1
399.679,523.968,0
566.163,424.63,1
209.612,232.523,0
786.25,582.443,2
518.526,110.978,1
805.127,225.555,1
100.983,7.78746,0
285.265,122.376,0
793.214,839.202,2
482.163,175.347,1
560.821,762.572,2
837.609,810.935,2
868.503,758.551,2
284.065,424.589,0
415.577,833.715,2
361.265,52.3998,1
198.245,89.301,0
967.317,581.087,2
497.473,628.662,2
977.799,310.732,1
330.069,787.652,0
695.981,486.86,1
682.197,857.193,2
441.002,469.943,0
161.417,959.088,0
630.138,408.666,1
946.818,274.125,1
114.296,302.476,0
426.234,771.924,2
27.9771,735.881,0
962.508,259.356,1
800.277,971.891,2
211.385,524.872,0
538.15,7.42064,1
140.739,885.772,0
492.763,453.898,0
94.2983,207.955,0
169.822,884.274,0
989.874,411.811,1
105.755,891.806,0
765.407,840.992,2
551.127,81.2107,1
585.438,328.703,1
145.883,882.07,0
609.942,4.43155,1
700.865,671.628,2
592.124,471.358,1
657.485,728.778,2
170.552,564.248,0
640.394,588.241,2
536.073,932.802,2
218.461,348.989,0
877.694,969.979,2
489.019,560.008,2
691.213,521.631,2
329.007,433.644,0
735.605,63.0686,1
105.378,190.003,0
436.811,344.232,0
150.426,927.796,0
387.084,668.808,0
94.7245,412.862,0
2.0818,481.361,0
303.866,909.372,2
78.8227,162.694,0
479.093,550.781,0
813.953,267.341,1
632.526,235.851,1
984.861,241.715,1
469.083,471.192,0
447.536,764.891,2
687.087,290.593,1
42.9946,800.276,0
420.512,228.583,1
74.2646,102.796,0
914.536,132.573,1
489.165,536.614,0
652.655,436.049,1
929.984,870.043,2
197.206,91.2942,0
553.286,872.236,2
218.416,805.856,0
659.806,719.353,2
53.7603,467.62,0
507.625,544.121,2
396.392,35.0216,1
700.264,543.193,2
293.776,727.1,0
882.282,763.384,2
591.313,642.059,2
348.011,497.812,0
417.103,780.933,2
625.417,708.926,2
332.679,455.418,0
741.422,911.841,2
432.404,16.6724,1
136.996,789.132,0
615.051,867.942,2
860.908,558.379,2
755.696,487.968,1
163.482,129.742,0
123.636,219.108,0
944.998,465.355,1
430.644,797.725,2
256.198,974.132,2
102.437,179.462,0
150.778,704.595,0
533.459,722.133,2
686.522,899.407,2
687.58,857.495,2
521.584,924.467,2
775.719,735.889,2
427.197,440.283,0
546.399,197.163,1
796.887,634.673,2
889.565,710.389,2
41.3306,428.139,0
103.993,513.919,0
135.041,620.949,0
341.657,85.8718,1
54.1601,880.894,0
144.637,650.993,0
821.06,502.519,1
942.538,820.657,2
447.625,787.522,2
680.084,792.967,2
806.745,672.484,2
49.6032,302.335,0
800.069,660.504,2
983.239,661.192,2
714.206,386.744,1
953.765,603.164,2
306.747,67.2748,1
457.183,751.967,2
311.539,494.83,0
961.365,553.243,2
849.142,276.341,1
43.9889,306.031,0
469.415,506.812,0
891.023,103.064,1
764.331,310.237,1
648.766,0.768693,1
191.519,325.16,0
769.282,687.289,2
918.969,117.836,1
450.118,592.813,0
592.006,369.188,1
35.243,868.374,0
162.283,697.747,0
552.043,571.211,2
649.225,712.49,2
163.393,120.442,0
347.355,37.139,1
336.747,933.21,2
504.392,879.93,2
927.183,637.077,2
361.805,617.08,0
40.1518,400.427,0
216.456,131.304,0
600.81,748.55,2
184.747,981.782,0
555.478,381.935,1
187.295,864.3,0
744.516,970.113,2
861.764,397.951,1
549.246,745.312,2
957.157,979.149,2
939.748,450.704,1
214.813,84.514,0
73.2848,763.789,0
903.771,598.501,2
475.584,572.662,2
165.493,726.238,0
934.154,371.444,1
273.671,444.638,0
219.864,661.612,0
897,947.763,2
301.571,733.658,0
363.349,597.327,0
352.196,505.405,0
76.1058,889.909,0
821.412,506.19,2
293.382,85.8967,0
161.71,835.141,0
753.817,436.848,1
220.614,25.5671,0
256.921,954.374,2
164.945,169.342,0
708.016,922.145,2
779.257,466.289,1
647.983,533.378,2
649.268,782.994,2
95.6732,918.324,0
214.919,786.362,0
658.144,690.658,2
605.255,452.839,1
667.045,730.212,2
467.612,700.737,2
187.807,996.075,0
299.768,839.393,0
882.547,228.849,1
20.169,402.008,0
123.853,974.047,0
105.735,474.142,0
3.81094,948.696,0
530.834,948.421,2
629.713,622.233,2
891.614,502.077,1
558.67,114.498,1
337.736,152.25,0
601.163,390.162,1
594.984,979.063,2
202.328,674.609,0
546.653,649.139,2
968.051,393.96,1
645.982,56.2553,1
713.376,943.317,2
176.629,362.067,0
147.377,433.359,0
375.064,375.031,0
96.3781,365.013,0
959.317,173.537,1
859.342,118.761,1
76.7481,421.898,0
624.415,398.612,1
194.184,668.177,0
127.072,770.618,0
496.134,440.006,1
831.645,844.766,2
182.597,270.263,0
148.055,578.777,0
291.144,390.033,0
263.888,156.357,0
497.675,381.188,1
782.62,301.847,1
715.121,762.457,2
845.194,815.56,2
849.478,580.366,2
666.449,80.9365,1
384.511,348.143,0
547.282,913.769,2
272.712,555.766,0
393.599,290.444,0
220.268,192.609,0
906.424,564.976,2
629.555,767.057,2
900.735,867.701,2
508.831,21.8934,1
671.804,809.291,2
733.721,48.7221,1
418.614,514.057,0
999.112,945.074,2
449.92,451.851,0
276.136,747.562,0
124.26,574.768,0
931.922,88.1816,1
751.041,725.603,2
790.532,140.656,1
25.2383,190.254,0
289.188,15.5741,1
623.245,491.034,1
552.159,497.996,2
702.21,324.985,1
683.485,968.046,2
266.701,66.5157,0
475.225,473.64,0
37.945,17.3857,0
442.31,609.584,0
782.014,2.92644,1
801.864,27.6762,1
235.212,913.522,0
489.121,68.7613,1
789.84,637.088,2
864.797,802.696,2
434.74,39.6152,1
538.543,778.97,2
439.563,947.569,2
441.168,885.472,2
804.814,592.02,2
173.358,834.427,0
60.933,87.7833,0
376.452,194.202,1
585.879,882.52,2
914.269,415.007,1
629.818,556.033,2
760.748,446.29,1
196.479,969.597,0
351.428,486.195,0
759.514,369.707,1
91.4341,163.984,0
26.6274,665.575,0
423.616,404.86,0
909.895,177.128,1
675.956,864.585,2
391.239,528.08,0
605.693,536.062,2
964.994,508.921,2
173.319,540.135,0
122.187,773.082,0
399.168,833.082,2
961.055,111.467,1
639.948,832.62,2
725.525,821.089,2
177.198,555.367,0
550.345,65.4423,1
98.9708,49.3296,0
845.074,39.0316,1
181.071,731.386,0
859.69,305.315,1
642.188,754.242,2
637.34,195.379,1
136.366,217.394,0
359.72,610.776,0
268.886,889.12,0
244.67,397.032,0
882.906,417.768,1
518.195,982.867,2
495.563,904.125,2
835.835,767.199,2
162.967,297.459,0
956.891,949.643,2
983.992,221.227,1
513.627,63.9562,1
231.969,666.578,0
775.521,882.408,2
669.896,441.387,1
952.347,193.5,1
832.144,806.399,2
846.369,956.552,2
366.29,589.502,0
774.018,626.91,2
374.381,34.6855,1
771.11,841.208,2
970.43,52.5891,1
941.551,158.98,1
115.027,561.127,0
635.955,754.701,2
283.197,57.3454,0
801.217,895.407,2
703.985,298.908,1
298.189,931.364,2
174.841,396.826,0
475.165,477.334,0
223.298,200.527,0
389.832,669.924,0
236.369,225.326,0
225.348,542.878,0
159.453,828.655,0
678.167,78.2784,1
736.191,135.234,1
903.135,892.266,2
672.239,40.9066,1
323,418.918,0
804.493,748.31,2
888.602,206.682,1
249.929,873.8,0
644.18,258.48,1
920.102,276.768,1
624.538,10.5325,1
788.567,787.45,2
688.302,782.349,2
830.448,84.6647,1
569.979,234.46,1
679.515,796.633,2
48.7843,510.961,0
36.6362,40.7254,0
269.731,738.874,0
507.048,62.6945,1
958.574,910.517,2
273.489,285.269,0
548.391,14.1744,1
663.748,400.496,1
783.61,39.7651,1
279.51,239.423,0
816.382,11.9086,1
249.182,449.399,0
85.5631,798.516,0
650.651,867.649,2
945.832,238.226,1
840.439,212.217,1
768.215,348.889,1
948.279,902.323,2
926.842,908.184,2
19.9055,161.582,0
945.526,776.147,2
471.975,169.4,1
852.07,419.84,1
794.082,193.953,1
201.597,676.97,0
456.96,551.488,0
470.438,528.011,0
567.903,992.253,2
263.357,493.914,0
667.222,736.083,2
137.326,387.954,0
388.9,360.495,0
870.024,71.8592,1
792.393,253.432,1
22.2085,41.8466,0
330.052,813.866,2
87.9112,445.354,0
659.283,317.013,1
786.493,326.106,1
648.185,312.283,1
613.695,556.506,2
942.178,512.819,2
725.608,907.202,2
366.144,677.377,0
570.692,26.6838,1
927.56,202.77,1
109.72,434.555,0
848.107,338.128,1
19.0085,617.089,0
74.0276,514.934,0
754.404,758.905,2
915.985,668.775,2
563.534,748.852,2
678.507,505.064,2
875.445,517.202,2
467.334,509.124,0
771.922,813.321,2
520.05,397.114,1
482.24,485.697,0
206.556,36.1817,0
46.0213,313.183,0
20.796,694.517,0
983.551,229.293,1
910.111,384.598,1
227.248,459.162,0
744.402,853.63,2
839.892,110.325,1
629.163,229.514,1
721.694,797.027,2
586.119,898.78,2
595.735,786.925,2
194.335,772.154,0
193.145,908.575,0
583.435,107.202,1
884.685,26.0701,1
273.267,200.28,0
784.232,663.579,2
747.7,941.069,2
271.443,118.574,0
262.369,101.326,0
296.447,836.261,0
339.639,146.199,1
198.327,673.303,0
249.77,721.606,0
677.666,648.929,2
822.662,531.209,2
825.657,606.977,2
236.412,941.565,0
639.492,900.971,2
30.0778,338.283,0
330.824,834.362,2
123.327,159.967,0
765.332,499.423,1
840.24,248.028,1
487.346,228.082,1
459.367,296.088,1
